x,y,z,q0,q1,q2,q3,U,Fx,Fy,Fz
   -1.250000    ,   -0.416667    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.049185                     ,   0.1607809    ,   0.0535936    ,   -0.053594    
   -1.250000    ,   -0.416667    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.039691                     ,   0.1253366    ,   0.0417789    ,   -0.058490    
   -1.250000    ,   -0.416667    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.030224                     ,   0.0897664    ,   0.0299221    ,   -0.053860    
   -1.250000    ,   -0.416667    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.022022                     ,   0.0601259    ,   0.0200420    ,   -0.044092    
   -1.250000    ,   -0.416667    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.015578                     ,   0.0384542    ,   0.0128181    ,   -0.033327    
   -1.250000    ,   -0.416667    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.010834                     ,   0.0239274    ,    0.007976    ,   -0.023927    
   -1.250000    ,   -0.416667    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00748                      ,   0.0147004    ,    0.004900    ,   -0.016660    
   -1.250000    ,   -0.416667    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00517                      ,    0.009013    ,    0.003004    ,   -0.011417    
   -1.250000    ,   -0.416667    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00359                      ,    0.005556    ,    0.001852    ,    -0.00778    
   -1.250000    ,   -0.416667    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00251                      ,    0.003459    ,    0.001153    ,    -0.00530    
   -1.250000    ,   -0.416667    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00177                      ,    0.002181    ,    0.00073     ,    -0.00363    
   -1.250000    ,   -0.416667    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00127                      ,    0.001395    ,    0.00047     ,    -0.00251    
   -1.250000    ,   -0.416667    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.176423581e-04                  ,    0.00091     ,    0.00030     ,    -0.00175    
   -1.250000    ,   -0.250000    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.591288365e-04                  ,    0.00096     ,    0.00019     ,    0.001858    
   -1.250000    ,   -0.250000    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00133                      ,    0.001490    ,    0.00030     ,    0.002682    
   -1.250000    ,   -0.250000    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00188                      ,    0.002347    ,    0.00047     ,    0.003911    
   -1.250000    ,   -0.250000    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00267                      ,    0.003755    ,    0.00075     ,    0.005757    
   -1.250000    ,   -0.250000    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00385                      ,    0.006093    ,    0.001219    ,    0.008530    
   -1.250000    ,   -0.250000    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00559                      ,   0.0100003    ,    0.002000    ,   0.0126670    
   -1.250000    ,   -0.250000    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00817                      ,   0.0165213    ,    0.003304    ,   0.0187242    
   -1.250000    ,   -0.250000    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.011970                     ,   0.0272669    ,    0.005453    ,   0.0272669    
   -1.250000    ,   -0.250000    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.017416                     ,   0.0444425    ,    0.008889    ,   0.0385168    
   -1.250000    ,   -0.250000    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.024915                     ,   0.0703775    ,   0.0140755    ,   0.0516102    
   -1.250000    ,   -0.250000    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.034563                     ,   0.1059843    ,   0.0211969    ,   0.0635906    
   -1.250000    ,   -0.250000    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.045755                     ,   0.1481175    ,   0.0296235    ,   0.0691215    
   -1.250000    ,   -0.250000    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.056931                     ,   0.1881284    ,   0.0376257    ,   0.0627095    
   -1.250000    ,   -0.250000    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.065917                     ,   0.2159796    ,   0.0431959    ,   0.0431959    
   -1.250000    ,   -0.250000    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.070858                     ,   0.2283287    ,   0.0456657    ,   0.0152219    
   -1.250000    ,   -0.250000    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.070858                     ,   0.2283287    ,   0.0456657    ,   -0.015222    
   -1.250000    ,   -0.250000    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.065917                     ,   0.2159796    ,   0.0431959    ,   -0.043196    
   -1.250000    ,   -0.250000    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.056931                     ,   0.1881284    ,   0.0376257    ,   -0.062709    
   -1.250000    ,   -0.250000    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.045755                     ,   0.1481175    ,   0.0296235    ,   -0.069121    
   -1.250000    ,   -0.250000    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.034563                     ,   0.1059843    ,   0.0211969    ,   -0.063591    
   -1.250000    ,   -0.250000    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.024915                     ,   0.0703775    ,   0.0140755    ,   -0.051610    
   -1.250000    ,   -0.250000    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.017416                     ,   0.0444425    ,    0.008889    ,   -0.038517    
   -1.250000    ,   -0.250000    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.011970                     ,   0.0272669    ,    0.005453    ,   -0.027267    
   -1.250000    ,   -0.250000    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00817                      ,   0.0165213    ,    0.003304    ,   -0.018724    
   -1.250000    ,   -0.250000    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00559                      ,   0.0100003    ,    0.002000    ,   -0.012667    
   -1.250000    ,   -0.250000    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00385                      ,    0.006093    ,    0.001219    ,    -0.00853    
   -1.250000    ,   -0.250000    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00267                      ,    0.003755    ,    0.00075     ,    -0.00576    
   -1.250000    ,   -0.250000    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00188                      ,    0.002347    ,    0.00047     ,    -0.00391    
   -1.250000    ,   -0.250000    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00133                      ,    0.001490    ,    0.00030     ,    -0.00268    
   -1.250000    ,   -0.250000    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.591288365e-04                  ,    0.00096     ,    0.00019     ,    -0.00186    
   -1.250000    ,   -0.083333    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.808110928e-04                  ,    0.00099     ,6.602098031e-05 ,    0.001915    
   -1.250000    ,   -0.083333    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00137                      ,    0.001540    ,    0.00010     ,    0.002772    
   -1.250000    ,   -0.083333    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00193                      ,    0.002436    ,    0.00016     ,    0.004060    
   -1.250000    ,   -0.083333    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00276                      ,    0.003915    ,    0.00026     ,    0.006003    
   -1.250000    ,   -0.083333    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00398                      ,    0.006386    ,    0.00043     ,    0.008941    
   -1.250000    ,   -0.083333    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00582                      ,   0.0105439    ,    0.00070     ,   0.0133557    
   -1.250000    ,   -0.083333    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00855                      ,   0.0175358    ,    0.001169    ,   0.0198740    
   -1.250000    ,   -0.083333    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.012596                     ,   0.0291494    ,    0.001943    ,   0.0291494    
   -1.250000    ,   -0.083333    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.018441                     ,   0.0478540    ,    0.003190    ,   0.0414735    
   -1.250000    ,   -0.083333    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.026543                     ,   0.0762551    ,    0.005084    ,   0.0559204    
   -1.250000    ,   -0.083333    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.037019                     ,   0.1152448    ,    0.007683    ,   0.0691469    
   -1.250000    ,   -0.083333    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.049185                     ,   0.1607809    ,   0.0107187    ,   0.0750311    
   -1.250000    ,   -0.083333    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.061269                     ,   0.2022586    ,   0.0134839    ,   0.0674195    
   -1.250000    ,   -0.083333    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.070858                     ,   0.2283287    ,   0.0152219    ,   0.0456657    
   -1.250000    ,   -0.083333    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.076044                     ,   0.2377795    ,   0.0158520    ,   0.0158520    
   -1.250000    ,   -0.083333    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.076044                     ,   0.2377795    ,   0.0158520    ,   -0.015852    
   -1.250000    ,   -0.083333    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.070858                     ,   0.2283287    ,   0.0152219    ,   -0.045666    
   -1.250000    ,   -0.083333    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.061269                     ,   0.2022586    ,   0.0134839    ,   -0.067420    
   -1.250000    ,   -0.083333    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.049185                     ,   0.1607809    ,   0.0107187    ,   -0.075031    
   -1.250000    ,   -0.083333    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.037019                     ,   0.1152448    ,    0.007683    ,   -0.069147    
   -1.250000    ,   -0.083333    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.026543                     ,   0.0762551    ,    0.005084    ,   -0.055920    
   -1.250000    ,   -0.083333    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.018441                     ,   0.0478540    ,    0.003190    ,   -0.041473    
   -1.250000    ,   -0.083333    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.012596                     ,   0.0291494    ,    0.001943    ,   -0.029149    
   -1.250000    ,   -0.083333    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00855                      ,   0.0175358    ,    0.001169    ,   -0.019874    
   -1.250000    ,   -0.083333    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00582                      ,   0.0105439    ,    0.00070     ,   -0.013356    
   -1.250000    ,   -0.083333    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00398                      ,    0.006386    ,    0.00043     ,    -0.00894    
   -1.250000    ,   -0.083333    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00276                      ,    0.003915    ,    0.00026     ,    -0.00600    
   -1.250000    ,   -0.083333    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00193                      ,    0.002436    ,    0.00016     ,    -0.00406    
   -1.250000    ,   -0.083333    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00137                      ,    0.001540    ,    0.00010     ,    -0.00277    
   -1.250000    ,   -0.083333    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.808110928e-04                  ,    0.00099     ,6.602098031e-05 ,    -0.00191    
   -1.250000    ,   0.0833333    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.808110928e-04                  ,    0.00099     ,-6.602098031e-05,    0.001915    
   -1.250000    ,   0.0833333    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00137                      ,    0.001540    ,-1.026782477e-04,    0.002772    
   -1.250000    ,   0.0833333    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00193                      ,    0.002436    ,-1.623801129e-04,    0.004060    
   -1.250000    ,   0.0833333    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00276                      ,    0.003915    ,-2.609897869e-04,    0.006003    
   -1.250000    ,   0.0833333    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00398                      ,    0.006386    ,-4.257427117e-04,    0.008941    
   -1.250000    ,   0.0833333    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00582                      ,   0.0105439    ,-7.029290758e-04,   0.0133557    
   -1.250000    ,   0.0833333    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00855                      ,   0.0175358    ,    -0.00117    ,   0.0198740    
   -1.250000    ,   0.0833333    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.012596                     ,   0.0291494    ,    -0.00194    ,   0.0291494    
   -1.250000    ,   0.0833333    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.018441                     ,   0.0478540    ,    -0.00319    ,   0.0414735    
   -1.250000    ,   0.0833333    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.026543                     ,   0.0762551    ,    -0.00508    ,   0.0559204    
   -1.250000    ,   0.0833333    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.037019                     ,   0.1152448    ,    -0.00768    ,   0.0691469    
   -1.250000    ,   0.0833333    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.049185                     ,   0.1607809    ,   -0.010719    ,   0.0750311    
   -1.250000    ,   0.0833333    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.061269                     ,   0.2022586    ,   -0.013484    ,   0.0674195    
   -1.250000    ,   0.0833333    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.070858                     ,   0.2283287    ,   -0.015222    ,   0.0456657    
   -1.250000    ,   0.0833333    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.076044                     ,   0.2377795    ,   -0.015852    ,   0.0158520    
   -1.250000    ,   0.0833333    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.076044                     ,   0.2377795    ,   -0.015852    ,   -0.015852    
   -1.250000    ,   0.0833333    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.070858                     ,   0.2283287    ,   -0.015222    ,   -0.045666    
   -1.250000    ,   0.0833333    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.061269                     ,   0.2022586    ,   -0.013484    ,   -0.067420    
   -1.250000    ,   0.0833333    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.049185                     ,   0.1607809    ,   -0.010719    ,   -0.075031    
   -1.250000    ,   0.0833333    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.037019                     ,   0.1152448    ,    -0.00768    ,   -0.069147    
   -1.250000    ,   0.0833333    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.026543                     ,   0.0762551    ,    -0.00508    ,   -0.055920    
   -1.250000    ,   0.0833333    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.018441                     ,   0.0478540    ,    -0.00319    ,   -0.041473    
   -1.250000    ,   0.0833333    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.012596                     ,   0.0291494    ,    -0.00194    ,   -0.029149    
   -1.250000    ,   0.0833333    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00855                      ,   0.0175358    ,    -0.00117    ,   -0.019874    
   -1.250000    ,   0.0833333    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00582                      ,   0.0105439    ,-7.029290758e-04,   -0.013356    
   -1.250000    ,   0.0833333    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00398                      ,    0.006386    ,-4.257427117e-04,    -0.00894    
   -1.250000    ,   0.0833333    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00276                      ,    0.003915    ,-2.609897869e-04,    -0.00600    
   -1.250000    ,   0.0833333    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00193                      ,    0.002436    ,-1.623801129e-04,    -0.00406    
   -1.250000    ,   0.0833333    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00137                      ,    0.001540    ,-1.026782477e-04,    -0.00277    
   -1.250000    ,   0.0833333    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.808110928e-04                  ,    0.00099     ,-6.602098031e-05,    -0.00191    
   -1.250000    ,   0.2500000    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.591288365e-04                  ,    0.00096     ,-1.922536473e-04,    0.001858    
   -1.250000    ,   0.2500000    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00133                      ,    0.001490    ,-2.979765864e-04,    0.002682    
   -1.250000    ,   0.2500000    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00188                      ,    0.002347    ,-4.693721210e-04,    0.003911    
   -1.250000    ,   0.2500000    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00267                      ,    0.003755    ,-7.509734789e-04,    0.005757    
   -1.250000    ,   0.2500000    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00385                      ,    0.006093    ,    -0.00122    ,    0.008530    
   -1.250000    ,   0.2500000    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00559                      ,   0.0100003    ,    -0.00200    ,   0.0126670    
   -1.250000    ,   0.2500000    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00817                      ,   0.0165213    ,    -0.00330    ,   0.0187242    
   -1.250000    ,   0.2500000    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.011970                     ,   0.0272669    ,    -0.00545    ,   0.0272669    
   -1.250000    ,   0.2500000    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.017416                     ,   0.0444425    ,    -0.00889    ,   0.0385168    
   -1.250000    ,   0.2500000    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.024915                     ,   0.0703775    ,   -0.014076    ,   0.0516102    
   -1.250000    ,   0.2500000    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.034563                     ,   0.1059843    ,   -0.021197    ,   0.0635906    
   -1.250000    ,   0.2500000    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.045755                     ,   0.1481175    ,   -0.029623    ,   0.0691215    
   -1.250000    ,   0.2500000    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.056931                     ,   0.1881284    ,   -0.037626    ,   0.0627095    
   -1.250000    ,   0.2500000    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.065917                     ,   0.2159796    ,   -0.043196    ,   0.0431959    
   -1.250000    ,   0.2500000    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.070858                     ,   0.2283287    ,   -0.045666    ,   0.0152219    
   -1.250000    ,   0.2500000    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.070858                     ,   0.2283287    ,   -0.045666    ,   -0.015222    
   -1.250000    ,   0.2500000    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.065917                     ,   0.2159796    ,   -0.043196    ,   -0.043196    
   -1.250000    ,   0.2500000    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.056931                     ,   0.1881284    ,   -0.037626    ,   -0.062709    
   -1.250000    ,   0.2500000    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.045755                     ,   0.1481175    ,   -0.029623    ,   -0.069121    
   -1.250000    ,   0.2500000    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.034563                     ,   0.1059843    ,   -0.021197    ,   -0.063591    
   -1.250000    ,   0.2500000    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.024915                     ,   0.0703775    ,   -0.014076    ,   -0.051610    
   -1.250000    ,   0.2500000    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.017416                     ,   0.0444425    ,    -0.00889    ,   -0.038517    
   -1.250000    ,   0.2500000    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.011970                     ,   0.0272669    ,    -0.00545    ,   -0.027267    
   -1.250000    ,   0.2500000    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00817                      ,   0.0165213    ,    -0.00330    ,   -0.018724    
   -1.250000    ,   0.2500000    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00559                      ,   0.0100003    ,    -0.00200    ,   -0.012667    
   -1.250000    ,   0.2500000    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00385                      ,    0.006093    ,    -0.00122    ,    -0.00853    
   -1.250000    ,   0.2500000    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00267                      ,    0.003755    ,-7.509734789e-04,    -0.00576    
   -1.250000    ,   0.2500000    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00188                      ,    0.002347    ,-4.693721210e-04,    -0.00391    
   -1.250000    ,   0.2500000    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00133                      ,    0.001490    ,-2.979765864e-04,    -0.00268    
   -1.250000    ,   0.2500000    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.591288365e-04                  ,    0.00096     ,-1.922536473e-04,    -0.00186    
   -1.250000    ,   0.4166667    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.176423581e-04                  ,    0.00091     ,-3.020988917e-04,    0.001752    
   -1.250000    ,   0.4166667    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00127                      ,    0.001395    ,-4.650999232e-04,    0.002512    
   -1.250000    ,   0.4166667    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00177                      ,    0.002181    ,-7.269907945e-04,    0.003635    
   -1.250000    ,   0.4166667    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00251                      ,    0.003459    ,    -0.00115    ,    0.005303    
   -1.250000    ,   0.4166667    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00359                      ,    0.005556    ,    -0.00185    ,    0.007778    
   -1.250000    ,   0.4166667    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00517                      ,    0.009013    ,    -0.00300    ,   0.0114169    
   -1.250000    ,   0.4166667    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.00748                      ,   0.0147004    ,    -0.00490    ,   0.0166605    
